,DEPT,CALI,BS,hole enlarged,GR,NPHS,PE,RT20,RT30,RT60,RT90,RXO,RT10,RHOB (kg/m3),Bulk_Density_gm/cm3,NN_predicted_Density,xgb_pred_Density
162,3055.2,222.0235,222,0.02,93.6008,0.0731,3.1506,30.7513,30.7156,31.2806,30.6623,30.7384,30.7384,2635.3789,2.6353789,2.641410588,2.6527936
163,3055.3,222.2276,222,0.23,93.6516,0.0715,3.1783,31.4911,31.431,31.9682,31.3524,31.4671,31.4671,2644.2742,2.6442742,2.641215928,2.6441967
164,3055.4,222.2592,222,0.26,92.6093,0.0711,3.2111,31.7946,31.7186,32.235,31.6257,31.7761,31.7761,2645.291,2.645291,2.639578948,2.6475644
165,3055.5,222.0072,222,0.01,91.567,0.0706,3.2486,32.1863,32.0897,32.5822,31.981,32.1887,32.1886,2643.2522,2.6432522,2.638347553,2.6454215
166,3055.6,222.0537,222,0.05,93.7648,0.0694,3.2688,34.1284,33.9595,34.41,33.8103,34.2279,34.2263,2643.9189,2.6439189,2.640327166,2.653109
167,3055.7,222.1448,222,0.14,97.653,0.0701,3.2652,36.3455,36.1034,36.5506,35.9223,36.5267,36.5223,2647.116,2.647116,2.640566773,2.6546576
168,3055.8,222.3089,222,0.31,100.2412,0.0693,3.2463,39.9138,39.5488,40.0264,39.3199,40.2186,40.2082,2657.0181,2.6570181,2.640298228,2.6539617
169,3055.9,222.0927,222,0.09,97.7154,0.0658,3.2038,51.2355,50.3606,50.9897,49.9537,51.9965,51.9568,2677.4885,2.6774885,2.654704994,2.666823
170,3056,222.0844,222,0.08,95.8221,0.0623,3.187,57.0762,55.832,56.5207,55.2939,58.1341,58.0748,2687.9495,2.6879495,2.672658062,2.682391
171,3056.1,222.2776,222,0.28,96.2905,0.0576,3.1761,60.8309,59.2662,59.9577,58.5929,62.1128,62.0414,2686.2263,2.6862263,2.695005767,2.6784315
172,3056.2,222.0152,222,0.02,100.8931,0.0572,3.1687,61.4258,59.6222,60.1808,58.7258,62.8252,62.7576,2669.9287,2.6699287,2.705247767,2.6622908
173,3056.3,221.8867,222,-0.11,101.3381,0.0593,3.1703,60.0476,58.2681,58.7426,57.2716,61.4529,61.3972,2660.9548,2.6609548,2.694651338,2.6595101
174,3056.4,221.8495,222,-0.15,99.2886,0.0583,3.1783,57.7232,56.0507,56.437,54.9743,59.1258,59.0792,2661.6816,2.6616816,2.691625937,2.664041
175,3056.5,221.7506,222,-0.25,92.4141,0.0571,3.1825,49.365,48.1429,48.3525,47.0729,50.6372,50.5942,2671.6997,2.6716997,2.665079819,2.6742449
176,3056.6,221.9594,222,-0.04,90.3217,0.0589,3.1472,44.5797,43.6087,43.7479,42.6025,45.7845,45.7411,2675.876,2.675876,2.657499426,2.6744318
177,3056.7,221.8139,222,-0.19,90.185,0.0614,3.0986,40.2884,39.5533,39.6379,38.6151,41.4758,41.4342,2673.6653,2.6736653,2.655958395,2.6762397
178,3056.8,221.6954,222,-0.3,91.9808,0.0665,3.0283,36.6042,36.1196,36.1627,35.244,37.829,37.7911,2669.3911,2.6693911,2.659261862,2.6678863
179,3056.9,221.6987,222,-0.3,96.3725,0.0725,2.9689,31.0233,31.0221,31.0082,30.242,31.0505,31.024,2652.4526,2.6524526,2.659022272,2.65457
180,3057,221.7414,222,-0.26,98.8124,0.0758,2.9529,29.5209,29.3154,29.2808,28.5633,30.526,30.5015,2643.7788,2.6437788,2.659148449,2.6608512
181,3057.1,221.7703,222,-0.23,100.8502,0.0801,2.9515,28.4701,28.0799,28.0275,27.3432,29.371,29.3493,2637.9836,2.6379836,2.651955516,2.671545
182,3057.2,221.6954,222,-0.3,102.7201,0.0806,2.9203,26.6829,26.2542,26.1763,25.5424,27.4288,27.4115,2638.4119,2.6384119,2.640520187,2.6474628
183,3057.3,221.8855,222,-0.11,101.6114,0.0777,2.922,25.644,25.2446,25.16,24.5623,26.3267,26.3113,2643.2251,2.6432251,2.65389338,2.6604905
184,3057.4,221.6583,222,-0.34,98.7538,0.0754,2.9491,24.4672,24.1113,24.0243,23.4714,25.0787,25.0654,2644.2056,2.6442056,2.654622328,2.6678982
185,3057.5,221.8275,222,-0.17,91.5435,0.0725,3.0984,22.5329,22.2645,22.178,21.7022,23.0065,22.9969,2635.792,2.635792,2.651785077,2.6460345
186,3057.6,222.1382,222,0.14,88.3307,0.0712,3.1777,22.2625,22.0241,21.9352,21.472,22.6812,22.6722,2633.9216,2.6339216,2.650630325,2.643458
187,3057.7,222.1081,222,0.11,86.4179,0.0706,3.212,22.733,22.5112,22.4148,21.9362,23.1073,23.0975,2640.8362,2.6408362,2.647570895,2.6516035
188,3057.8,221.8207,222,-0.18,82.8772,0.0699,3.1452,26.8959,26.651,26.5078,25.8636,27.2176,27.1993,2666.2036,2.6662036,2.649324966,2.659188
189,3057.9,221.886,222,-0.11,79.7502,0.0678,3.09,31.148,30.8455,30.6483,29.8097,31.4732,31.4454,2676.3687,2.6763687,2.658816906,2.6711843
190,3058,221.9572,222,-0.04,76.8849,0.0663,3.0824,36.7923,36.3856,36.103,34.9734,37.1599,37.1156,2678.6453,2.6786453,2.658399632,2.6812212
191,3058.1,222.0825,222,0.08,78.5206,0.0621,3.1578,47.2875,46.5976,46.1097,44.3663,47.8768,47.7819,2677.9258,2.6779258,2.659442387,2.6641011
192,3058.2,222.118,222,0.12,82.315,0.0611,3.2058,48.9941,48.2363,47.7037,45.8718,49.6923,49.5775,2674.658,2.674658,2.655286899,2.6656864
193,3058.3,222.158,222,0.16,84.0834,0.0594,3.2256,47.8924,47.1598,46.644,44.9102,48.639,48.5202,2676.0481,2.6760481,2.65575192,2.6610196
194,3058.4,222.2723,222,0.27,84.5597,0.0604,3.2298,44.9511,44.3053,43.8453,42.3162,45.6944,45.5889,2673.1353,2.6731353,2.651550082,2.666108
195,3058.5,221.937,222,-0.06,83.9546,0.065,3.2249,37.4493,37.0004,36.672,35.5812,38.1638,38.0886,2679.2009,2.6792009,2.648327154,2.6664689
196,3058.6,222.0027,222,0,86.4023,0.0695,3.2069,34.1156,33.7336,33.4557,32.5291,34.8503,34.7661,2679.9529,2.6799529,2.645250929,2.654472
197,3058.7,222.1139,222,0.11,88.7563,0.0717,3.1733,31.6514,31.3042,31.0585,30.2387,32.4357,32.3334,2684.1851,2.6841851,2.644374023,2.6470692
198,3058.8,221.8393,222,-0.16,91.2703,0.0773,3.0855,29.7966,29.4235,29.1882,28.4137,30.7799,30.6508,2688.1335,2.6881335,2.646352082,2.6587472
199,3058.9,221.9757,222,-0.02,91.5826,0.0812,3.0588,29.8978,29.4751,29.2253,28.417,31.0299,30.8915,2689.5403,2.6895403,2.648892177,2.6554933
200,3059,222.038,222,0.04,93.1675,0.085,3.0583,29.9577,29.4806,29.2138,28.3697,31.2329,31.0861,2688.0874,2.6880874,2.648145422,2.6506665
201,3059.1,221.9707,222,-0.03,95.5176,0.0852,3.1198,28.0718,27.5565,27.2838,26.4719,29.4275,29.2526,2672.2307,2.6722307,2.642278407,2.6798434
202,3059.2,222.0438,222,0.04,96.6028,0.0839,3.1521,26.358,25.863,25.5999,24.8474,27.6584,27.4558,2661.9229,2.6619229,2.639045897,2.6679564
203,3059.3,222.0283,222,0.03,98.059,0.0871,3.1635,24.8651,24.3905,24.1322,23.4289,26.1123,25.8748,2652.9243,2.6529243,2.630298374,2.6440217
204,3059.4,221.8798,222,-0.12,99.8625,0.0907,3.1048,23.8322,23.34,23.0466,22.3418,25.075,24.7852,2644.582,2.644582,2.622966782,2.6288238
205,3059.5,221.9567,222,-0.04,98.4845,0.0886,3.0651,24.2586,23.722,23.3825,22.6254,25.546,25.2527,2643.7173,2.6437173,2.630867749,2.6493387
206,3059.6,222.1437,222,0.14,95.1116,0.0883,3.0357,24.9872,24.3907,23.9884,23.1597,26.337,26.0499,2644.4338,2.6444338,2.641680356,2.6463685
207,3059.7,221.863,222,-0.14,89.8415,0.0867,3.0072,26.0534,25.3476,24.8054,23.8553,27.501,27.2287,2638.6853,2.6386853,2.653756498,2.6459706
208,3059.8,221.6657,222,-0.33,90.1733,0.0843,2.9888,26.0028,25.2721,24.6738,23.7045,27.4912,27.1817,2632.5251,2.6325251,2.657401287,2.6607723
209,3059.9,221.9212,222,-0.08,91.7192,0.0861,2.9606,25.5756,24.8425,24.2046,23.2454,27.0679,26.7211,2622.0989,2.6220989,2.654031646,2.646866
210,3060,222.0317,222,0.03,94.1239,0.087,2.9362,24.957,24.2339,23.5683,22.636,26.3736,26.0494,2611.4778,2.6114778,2.641182074,2.6574209
211,3060.1,222.1713,222,0.17,97.1767,0.0933,2.9261,23.9306,23.2173,22.4983,21.6149,25.1875,24.9371,2593.9265,2.5939265,2.606348837,2.6143153
212,3060.2,222.2009,222,0.2,98.5664,0.095,2.9394,23.7782,23.047,22.2868,21.4075,25.0262,24.7788,2586.4722,2.5864722,2.602093137,2.6278234
213,3060.3,222.256,222,0.26,99.3433,0.0978,2.957,23.9261,23.1555,22.3377,21.445,25.2226,24.9536,2582.1121,2.5821121,2.599828218,2.631215
214,3060.4,222.5605,222,0.56,103.7468,0.093,2.9952,25.0441,24.123,23.135,22.1666,26.6158,26.2225,2575.467,2.575467,2.604500875,2.636922
215,3060.5,222.1997,222,0.2,105.5503,0.0883,3.0153,26.1102,25.0628,23.948,22.9097,27.9412,27.4212,2578.6982,2.5786982,2.62121208,2.6367693
216,3060.6,221.8916,222,-0.11,108.24,0.086,3.0293,27.7794,26.5394,25.2405,24.0904,30.0299,29.2913,2583.8027,2.5838027,2.630794402,2.6659434
217,3060.7,222.1637,222,0.16,107.795,0.0838,3.0242,33.9684,31.9459,29.9508,28.3614,38.0929,36.2943,2598.0632,2.5980632,2.623671492,2.6356652
218,3060.8,222.4531,222,0.45,103.5516,0.0812,3.0281,39.0955,36.3061,33.6771,31.7003,45.2693,42.2472,2602.2639,2.6022639,2.617894026,2.63012
219,3060.9,222.3455,222,0.35,97.895,0.0782,3.0321,45.8706,41.8896,38.3401,35.8307,55.5931,50.3752,2603.8093,2.6038093,2.617440205,2.6330607
220,3061,222.2065,222,0.21,86.8161,0.07,3.0534,62.0939,54.3847,48.2995,44.5003,85.789,71.3964,2608.8022,2.6088022,2.634483588,2.6191368
221,3061.1,222.1365,222,0.14,84.0366,0.0671,3.0413,69.1044,59.3506,52.0443,47.7251,102.6225,81.4523,2610.3254,2.6103254,2.646168498,2.6160917
222,3061.2,222.0945,222,0.09,82.7093,0.066,3.0306,73.9681,62.5713,54.3663,49.7318,116.9481,89.0694,2612.0718,2.6120718,2.647052247,2.6322968
223,3061.3,221.7401,222,-0.26,82.885,0.0668,2.9946,77.3385,64.4007,55.4653,50.7369,131.6416,95.6184,2612.6467,2.6126467,2.637677131,2.6312785
224,3061.4,222.3555,222,0.36,83.6852,0.0676,2.9955,76.9462,63.9065,54.9666,50.339,132.9491,95.6888,2609.9258,2.6099258,2.633108881,2.621396
225,3061.5,222.4477,222,0.45,85.5473,0.0696,3.002,75.8401,62.9488,54.1314,49.6414,131.8187,94.5332,2606.6082,2.6066082,2.62204164,2.6109538
226,3061.6,221.6285,222,-0.37,88.0262,0.072,3.0378,74.324,61.7231,53.1026,48.7633,128.9658,92.6335,2598.4248,2.5984248,2.617882202,2.6014032
227,3061.7,220.9644,222,-1.04,92.4726,0.0801,3.1958,70.9564,59.0315,50.8796,46.8239,121.3592,88.151,2588.293,2.588293,2.606599709,2.6358209
228,3061.8,220.7466,222,-1.25,93.7687,0.086,3.3083,69.3666,57.728,49.8045,45.8689,117.4996,86.0524,2585.3889,2.5853889,2.586762264,2.6115618
229,3061.9,220.9643,222,-1.04,95.1116,0.0893,3.4075,67.9013,56.4899,48.7804,44.9504,116.006,84.186,2582.187,2.582187,2.591338482,2.6039746
230,3062,220.715,222,-1.29,95.4864,0.0889,3.4776,66.0685,54.716,47.2663,43.5608,120.5104,82.3407,2576.4565,2.5764565,2.598607563,2.598559
231,3062.1,221.0742,222,-0.93,94.6392,0.0872,3.4517,66.072,54.4371,46.9685,43.2587,123.2131,82.988,2571.6995,2.5716995,2.597338294,2.578869
232,3062.2,221.7419,222,-0.26,93.3237,0.0892,3.43,66.711,54.5758,46.9837,43.2254,125.8143,84.779,2572.7197,2.5727197,2.584323991,2.5752833
233,3062.3,221.4402,222,-0.56,93.2924,0.0901,3.4064,68.6857,55.2998,47.3501,43.4533,135.2997,89.9874,2579.677,2.579677,2.570591408,2.5848644
234,3062.4,222.0177,222,0.02,93.148,0.0862,3.4,69.225,55.3862,47.3369,43.4077,141.0105,92.0003,2585.8433,2.5858433,2.589758384,2.5686848
235,3062.5,222.3934,222,0.39,92.8279,0.0836,3.3572,69.1131,55.0879,47.0506,43.1381,144.8687,92.854,2590.2693,2.5902693,2.598655088,2.5710685
236,3062.6,222.325,222,0.32,91.0204,0.0809,3.2518,66.7759,53.2875,45.6338,41.9112,142.4609,90.3307,2597.334,2.597334,2.601971316,2.5709562
237,3062.7,222.5727,222,0.57,90.228,0.079,3.179,64.6292,51.8358,44.5383,40.9824,135.5497,87.0052,2599.5159,2.5995159,2.608239148,2.5995588
238,3062.8,222.7483,222,0.75,88.9124,0.0774,3.1137,61.8979,50.0424,43.1972,39.8506,125.6309,82.4769,2602.8662,2.6028662,2.610009724,2.610732
239,3062.9,222.4072,222,0.41,85.6137,0.0761,2.9845,55.2663,45.7169,39.9597,37.1168,102.7734,71.2343,2608.635,2.608635,2.607935817,2.6065183
240,3063,222.5589,222,0.56,87.6593,0.0759,2.9589,52.0107,43.5762,38.3467,35.752,93.0494,65.7672,2612.8372,2.6128372,2.605162349,2.6244268
241,3063.1,222.5842,222,0.58,91.8871,0.0771,2.9499,49.4366,41.8934,37.081,34.6879,85.8199,61.4379,2611.0383,2.6110383,2.59476396,2.6241724
242,3063.2,222.5372,222,0.54,99.0583,0.0762,2.9466,48.0434,41.0504,36.4744,34.2035,81.8919,58.9309,2610.7898,2.6107898,2.596464723,2.6143053
243,3063.3,222.2579,222,0.26,106.9791,0.0738,2.9153,50.3863,43.1579,38.2903,35.9296,85.7162,61.3567,2605.9148,2.6059148,2.6071882,2.6119263
244,3063.4,221.9254,222,-0.07,105.0311,0.0711,2.9044,54.6943,46.5266,41.0323,38.4241,93.7775,67.0833,2611.7771,2.6117771,2.614316207,2.6058264
245,3063.5,222.0382,222,0.04,99.152,0.0666,2.9232,61.2844,51.5088,45.0097,42.0052,106.7816,76.2576,2623.8657,2.6238657,2.633490919,2.6241322
246,3063.6,222.0297,222,0.03,83.9078,0.059,3.0299,79.8284,64.9283,55.4354,51.2859,159.3125,103.7386,2662.8896,2.6628896,2.681276457,2.6575704
247,3063.7,222.0571,222,0.06,78.7079,0.0577,3.0827,89.2088,71.567,60.5244,55.7942,200.0314,118.2444,2681.7205,2.6817205,2.697379391,2.6824226
248,3063.8,221.9161,222,-0.08,75.7176,0.0561,3.1089,95.7796,76.3822,64.2984,59.1662,234.8873,128.2584,2687.5989,2.6875989,2.717056352,2.685307
249,3063.9,221.8872,222,-0.11,75.5888,0.0588,3.0795,94.1886,76.7593,65.3255,60.3288,209.8264,121.8094,2685.9929,2.6859929,2.687693944,2.6853766
250,3064,221.9558,222,-0.04,77.6695,0.0611,3.0435,86.4056,72.18,62.3204,57.8534,166.6916,107.9401,2673.1855,2.6731855,2.682560616,2.6753047
251,3064.1,221.9566,222,-0.04,80.2733,0.0629,3.0094,75.9577,65.3236,57.4286,53.6783,125.6167,91.3546,2664.3489,2.6643489,2.65880572,2.639695
252,3064.2,222.1778,222,0.18,89.9898,0.068,2.9898,54.8609,49.7818,45.4118,43.0921,71.5111,61.8679,2631.075,2.631075,2.638737715,2.6300533
253,3064.3,222.221,222,0.22,94.7954,0.0737,3.0018,46.8865,43.376,40.1558,38.349,56.824,51.7261,2622.4265,2.6224265,2.630009839,2.6545794
254,3064.4,222.1658,222,0.17,98.8514,0.0783,3.0239,41.1455,38.5971,36.1345,34.6784,47.5307,44.6956,2611.9973,2.6119973,2.6253206,2.6431653
255,3064.5,222.2129,222,0.21,95.5137,0.0863,3.0407,35.0411,33.3889,31.6889,30.5828,38.5821,37.4123,2604.4895,2.6044895,2.628935654,2.6166992
256,3064.6,222.2847,222,0.28,94.0966,0.0875,3.0424,33.743,32.2817,30.7598,29.7245,36.7474,35.858,2600.9067,2.6009067,2.633465479,2.6208692
257,3064.7,222.246,222,0.25,93.7219,0.0845,3.0312,33.1487,31.7924,30.3794,29.3759,35.8668,35.1085,2601.7695,2.6017695,2.643525609,2.6283264
258,3064.8,222.2297,222,0.23,95.6464,0.0823,3.0245,33.0833,31.7726,30.4207,29.4207,35.6788,34.9547,2603.3152,2.6033152,2.647194868,2.6293614
259,3064.9,222.1805,222,0.18,96.8254,0.0833,2.9769,34.0773,32.7338,31.4098,30.3564,36.7703,35.9243,2610.8472,2.6108472,2.630229493,2.6288548
260,3065,222.2719,222,0.27,95.4629,0.084,2.9546,34.7876,33.3961,32.0663,30.9752,37.6376,36.673,2611.7153,2.6117153,2.621586531,2.6276228
261,3065.1,222.2562,222,0.26,94.0459,0.083,2.9297,35.3003,33.8692,32.5442,31.4281,38.2907,37.2273,2612.99,2.61299,2.619539948,2.6321871
262,3065.2,222.5179,222,0.52,91.973,0.0813,2.947,35.3666,33.9235,32.6601,31.5551,38.2953,37.3443,2611.4392,2.6114392,2.630212929,2.6279619
263,3065.3,222.3591,222,0.36,90.6457,0.0798,2.948,35.1824,33.7523,32.5256,31.4423,38.0451,37.1912,2610.2993,2.6102993,2.637714658,2.6318944
264,3065.4,222.2874,222,0.29,88.9827,0.0788,2.9408,34.9894,33.5774,32.3828,31.3243,37.8682,37.0361,2608.1086,2.6081086,2.642426414,2.6393313
265,3065.5,222.2848,222,0.28,87.4992,0.0827,2.8699,34.3525,33.0167,31.8887,30.9009,37.1804,36.4071,2604.5969,2.6045969,2.621871235,2.6185997
266,3065.6,222.1638,222,0.16,87.5578,0.0823,2.854,33.8849,32.6088,31.5182,30.5768,36.6114,35.8831,2606.2578,2.6062578,2.621227344,2.6124148
267,3065.7,222.1297,222,0.13,88.4713,0.0817,2.8538,33.4954,32.2783,31.2181,30.321,36.0989,35.4144,2607.2134,2.6072134,2.623841781,2.6098373
268,3065.8,222.4056,222,0.41,88.7797,0.0797,2.9143,34.0174,32.8342,31.7543,30.8915,36.5228,35.846,2604.8708,2.6048708,2.639230732,2.6189184
269,3065.9,222.3265,222,0.33,88.9866,0.0803,2.9417,35.4878,34.2363,33.073,32.1788,38.1343,37.3748,2603.1995,2.6031995,2.63604548,2.6378157
270,3066,222.2667,222,0.27,88.1902,0.0794,2.9799,38.1052,36.6946,35.373,34.4029,41.1142,40.1677,2606.7275,2.6067275,2.637771976,2.632656
271,3066.1,222.2393,222,0.24,84.6378,0.0795,3.0591,47.5879,45.4241,43.4587,42.1761,52.5048,50.5722,2623.4126,2.6234126,2.63787752,2.6433582
272,3066.2,222.2172,222,0.22,78.8992,0.0797,3.1039,54.3539,51.5131,49.0341,47.5291,61.1328,58.1959,2627.8469,2.6278469,2.641618287,2.6522815
273,3066.3,222.1706,222,0.17,73.5979,0.0783,3.1177,61.7907,58.0709,54.9896,53.2635,71.0835,66.7578,2625.8252,2.6258252,2.645533167,2.6384013
274,3066.4,222.4274,222,0.43,69.2374,0.0769,3.1057,69.0761,64.3479,60.6552,58.7609,81.2841,75.3404,2619.2295,2.6192295,2.64081378,2.6456983
275,3066.5,222.5595,222,0.56,70.6271,0.0738,3.0388,81.3144,74.5226,69.8262,67.8567,99.3804,90.2636,2602.1833,2.6021833,2.631910911,2.6318164
276,3066.6,222.3663,222,0.37,71.3884,0.0725,3.015,86.6651,78.8302,73.7263,71.8246,107.7761,97.0312,2595.6265,2.5956265,2.634403231,2.6309843
277,3066.7,222.3978,222,0.4,71.0917,0.0729,3.0001,92.515,83.4816,77.9356,76.1309,117.5146,104.6251,2597.0601,2.5970601,2.632660109,2.6267915
278,3066.8,222.3963,222,0.4,65.3375,0.07,2.9676,108.4505,95.9634,89.1395,87.5668,148.0361,126.3413,2623.0913,2.6230913,2.63799541,2.6480966
279,3066.9,222.3193,222,0.32,63.4871,0.067,2.9663,117.0986,102.6414,95.1272,93.7301,167.8349,138.7767,2646.5591,2.6465591,2.66060836,2.6658077
280,3067,222.2401,222,0.24,61.9178,0.0642,2.9804,122.1955,106.5952,98.7797,97.628,181.447,146.5408,2664.5229,2.6645229,2.674477184,2.681922
281,3067.1,222.2393,222,0.24,63.9087,0.0629,3.0571,109.8535,97.3767,91.2325,90.6222,151.5448,128.7142,2674.2498,2.6742498,2.682755098,2.6777604
282,3067.2,222.3238,222,0.32,67.9101,0.0611,3.076,95.0253,85.7302,81.079,80.6491,121.1693,108.4181,2662.8447,2.6628447,2.694827398,2.685609
283,3067.3,222.1426,222,0.14,75.5068,0.0624,3.0717,80.284,73.7256,70.3645,70.0461,95.4838,89.2964,2650.6042,2.6506042,2.672794764,2.6750479
284,3067.4,222.1058,222,0.11,92.6054,0.065,3.0203,61.8027,58.0832,56.1011,55.8867,67.7363,66.6144,2634.4626,2.6344626,2.645516902,2.6661074
285,3067.5,222.2415,222,0.24,96.5872,0.0676,3.0096,59.4931,56.1252,54.3248,54.1272,64.4986,63.7904,2637.8069,2.6378069,2.637611476,2.6419177
286,3067.6,222.3281,222,0.33,94.042,0.0694,3.0249,61.9337,58.3515,56.4572,56.2583,67.7601,66.4962,2646.4014,2.6464014,2.641280952,2.651476
287,3067.7,222.1494,222,0.15,75.2375,0.066,3.0949,81.4607,75.4561,72.4385,72.1734,95.0242,89.4971,2669.6895,2.6696895,2.669034096,2.6709757
288,3067.8,222.0764,222,0.08,66.6492,0.0626,3.1161,96.6865,88.4035,84.3417,83.9931,117.6919,108.3143,2679.7917,2.6797917,2.689524802,2.6921854
289,3067.9,222.0495,222,0.05,61.9724,0.0592,3.1107,109.9936,99.5143,94.4281,93.9504,138.1488,125.316,2687.5269,2.6875269,2.697068056,2.684122
290,3068,222.1305,222,0.13,62.7571,0.0575,3.0774,114.1951,103.092,97.6305,97.0132,143.7002,130.5549,2689.2905,2.6892905,2.704369734,2.6901627
291,3068.1,222.1885,222,0.19,75.1867,0.0608,3.0108,91.0139,84.1351,80.3629,79.7148,106.2713,100.3076,2678.4805,2.6784805,2.682161969,2.6840937
292,3068.2,222.3025,222,0.3,84.2045,0.0649,3.0077,75.191,70.6144,67.8849,67.3352,84.2285,81.0786,2665.8569,2.6658569,2.652068991,2.660284
293,3068.3,222.197,222,0.2,94.3465,0.0687,3.0459,62.545,59.4968,57.5055,57.057,67.9474,66.3479,2655.2949,2.6552949,2.644301838,2.6505187
294,3068.4,222.4263,222,0.43,106.5145,0.081,3.1647,48.317,46.6628,45.3737,45.0514,50.8702,50.38,2641.4382,2.6414382,2.641041955,2.6479971
295,3068.5,222.3305,222,0.33,106.3818,0.0867,3.2097,45.329,43.9392,42.7685,42.4733,47.4391,47.0971,2638.2832,2.6382832,2.650223092,2.6450176
296,3068.6,222.1925,222,0.19,101.9354,0.0871,3.2205,44.0582,42.7981,41.6622,41.3788,45.9883,45.6974,2635.3345,2.6353345,2.65371442,2.6369214
297,3068.7,222.3711,222,0.37,91.2586,0.0824,3.1352,44.2289,43.034,41.838,41.5585,46.1415,45.8406,2626.2871,2.6262871,2.648007686,2.655659
298,3068.8,222.3258,222,0.33,88.1863,0.0811,3.0789,44.5032,43.3171,42.0835,41.81,46.4293,46.1282,2622.4612,2.6224612,2.643213166,2.6370237
299,3068.9,222.2547,222,0.25,87.1479,0.0826,3.007,44.1015,42.9527,41.7203,41.4649,45.966,45.6987,2620.5808,2.6205808,2.635511838,2.6424716
300,3069,221.9571,222,-0.04,82.8655,0.083,2.903,40.6056,39.6492,38.5717,38.3888,42.1069,41.9634,2619.1882,2.6191882,2.627291144,2.638464
301,3069.1,222.3406,222,0.34,79.5551,0.0793,2.8436,38.4058,37.5563,36.5815,36.4382,39.7232,39.619,2618.8438,2.6188438,2.625025245,2.6278112
302,3069.2,222.3339,222,0.33,76.8927,0.077,2.8273,36.7273,35.9555,35.0582,34.9481,37.9252,37.8352,2614.9048,2.6149048,2.630105156,2.6231365
303,3069.3,222.0679,222,0.07,75.7957,0.0761,2.8554,36.2275,35.4832,34.6125,34.5497,37.4015,37.3063,2611.2314,2.6112314,2.639837796,2.62126
304,3069.4,221.9072,222,-0.09,76.4711,0.0753,2.9178,37.4877,36.6915,35.7677,35.7245,38.7554,38.6486,2611.3337,2.6113337,2.651822246,2.639983
305,3069.5,221.8803,222,-0.12,77.0488,0.0727,2.9459,39.4486,38.5659,37.5565,37.5353,40.8648,40.7435,2617.4143,2.6174143,2.659077985,2.6594276
306,3069.6,221.8433,222,-0.16,78.6181,0.0711,2.9529,41.6431,40.6574,39.5512,39.5582,43.2269,43.0928,2627.4805,2.6274805,2.658792289,2.6599433
307,3069.7,221.9718,222,-0.03,86.0041,0.0692,2.9145,45.2525,44.0889,42.8341,42.9206,47.0834,46.9407,2647.8154,2.6478154,2.648853277,2.6487792
308,3069.8,222.1604,222,0.16,89.822,0.0709,2.9355,46.7894,45.5509,44.2419,44.3771,48.7134,48.5714,2653.2478,2.6532478,2.64428501,2.6538458
309,3069.9,222.1499,222,0.15,90.6184,0.0728,2.9905,48.479,47.1596,45.7937,45.9845,50.5203,50.3776,2655.4189,2.6554189,2.64350979,2.654324
310,3070,222.0213,222,0.02,83.451,0.0724,3.1432,51.7899,50.3237,48.8699,49.191,54.1213,53.9743,2653.812,2.653812,2.667352076,2.663793
311,3070.1,221.9598,222,-0.04,81.1088,0.07,3.1818,52.5401,51.0629,49.6262,50.0111,54.9506,54.8101,2654.7646,2.6547646,2.66467051,2.6661432
312,3070.2,222.0868,222,0.09,81.0073,0.0693,3.1897,52.2276,50.809,49.4509,49.8865,54.6102,54.4866,2653.9868,2.6539868,2.663016604,2.6661432
313,3070.3,221.9715,222,-0.03,86.0548,0.0715,3.1284,49.3802,48.2119,47.1183,47.6075,51.4936,51.3922,2651.6338,2.6516338,2.666922882,2.656337
314,3070.4,221.9667,222,-0.03,85.0555,0.0719,3.0958,47.7672,46.7307,45.7698,46.2723,49.7242,49.6265,2652.7993,2.6527993,2.667583115,2.6584947
315,3070.5,222.1302,222,0.13,84.79,0.0723,3.0592,46.4322,45.51,44.6643,45.1786,48.2444,48.1525,2654.0925,2.6540925,2.663409459,2.6564872
316,3070.6,222.0641,222,0.06,89.7517,0.0734,3.0614,45.0409,44.281,43.6063,44.1558,46.6161,46.5393,2659.3684,2.6593684,2.658339971,2.6580734
317,3070.7,222.1459,222,0.15,95.1428,0.0738,3.0828,45.2968,44.5776,43.9554,44.5394,46.7885,46.7204,2655.8474,2.6558474,2.651544819,2.6579356
318,3070.8,222.0765,222,0.08,99.5619,0.0743,3.1255,46.7064,45.986,45.3858,46.0322,48.168,48.1095,2654.2561,2.6542561,2.64748848,2.667269
319,3070.9,221.9522,222,-0.05,94.7564,0.0733,3.1268,55.0717,54.1425,53.4588,54.4109,56.7985,56.7648,2652.6094,2.6526094,2.659181525,2.6605027
320,3071,222.0584,222,0.06,88.1043,0.0691,3.0929,62.3103,61.1362,60.3404,61.584,64.4057,64.3889,2659.0786,2.6590786,2.666149851,2.6574917
321,3071.1,221.976,222,-0.02,81.5108,0.0647,3.0234,70.2877,68.8009,67.871,69.4814,72.8695,72.8693,2666.656,2.666656,2.660171267,2.6708593
322,3071.2,221.9151,222,-0.08,77.5875,0.0611,2.9629,76.5551,74.8018,73.771,75.717,79.5433,79.5523,2675.8081,2.6758081,2.667828192,2.6774948
323,3071.3,222.1,222,0.1,79.0398,0.0575,2.9138,76.7606,75.0723,74.0991,76.1478,79.5085,79.5118,2673.386,2.673386,2.666188002,2.6736727
